"x","y","sample number","angle","30:23:03:87:17:98#WIFI-RTT","30:23:03:87:17:99#WIFI-RTT","30:23:03:87:17:9a#WIFI-RTT","58:cb:52:d7:b5:5d#WIFI-RTT","58:cb:52:d7:b5:31#WIFI-RTT","30:23:03:87:19:6e#WIFI-RTT","30:23:03:87:19:6d#WIFI-RTT","58:cb:52:d7:b4:d9#WIFI-RTT","30:23:03:87:19:6c#WIFI-RTT","58:cb:52:d7:bb:61#WIFI-RTT","30:23:03:87:17:80#WIFI-RTT","58:cb:52:d7:ad:ac#WIFI-RTT","30:23:03:87:17:81#WIFI-RTT","30:23:03:87:17:82#WIFI-RTT"
"8.0","4.8","1043","0.0","29.445","12.816","11.205","7.339","-100.0","2.377","3.244","14.141","18.195","15.721","22.407","-100.0","6.172","5.678","-100.0"
"8.0","4.8","1044","0.0","30.069","12.707","10.971","7.179","2.776","2.162","3.332","14.022","18.519","15.723","22.732","-100.0","6.054","5.971","-100.0"
"8.0","4.8","1045","0.0","30.219","12.741","11.381","7.386","2.661","2.182","3.126","14.078","18.507","15.784","22.419","-100.0","6.129","5.892","-100.0"
"8.0","4.8","1046","0.0","-100.0","12.816","-100.0","7.314","2.729","2.26","3.373","14.083","18.982","15.723","-100.0","-100.0","6.091","5.814","-100.0"
"8.0","4.8","1047","0.0","29.757","12.854","11.322","7.304","2.689","1.986","3.254","14.078","18.357","15.808","22.257","-100.0","6.057","5.795","-100.0"
"8.0","4.8","1048","0.0","30.232","12.732","11.557","7.295","2.73","2.182","3.213","14.172","18.195","15.723","22.338","-100.0","6.097","5.873","-100.0"
"8.0","4.8","1049","0.0","-100.0","12.741","11.283","7.304","2.654","2.182","3.241","14.136","-100.0","15.718","-100.0","-100.0","6.094","5.951","-100.0"
"8.0","4.8","1050","1.0","30.429","12.901","-100.0","9.461","2.736","2.26","3.291","12.539","27.107","14.226","23.82","-100.0","6.488","6.054","-100.0"
"8.0","4.8","1051","1.0","30.185","12.973","13.392","8.34","2.773","2.421","3.085","12.264","26.088","14.217","22.257","-100.0","6.451","6.171","-100.0"
"8.0","4.8","1052","1.0","29.716","12.86","13.021","8.626","2.976","2.128","3.01","12.339","26.435","14.186","23.745","-100.0","6.491","6.288","-100.0"
"8.0","4.8","1053","1.0","30.42","12.976","13.119","8.488","2.817","1.967","2.935","12.264","25.966","14.226","23.51","-100.0","6.488","6.288","-100.0"
"8.0","4.8","1054","1.0","30.382","12.888","12.572","8.476","2.923","2.011","2.941","12.376","26.088","14.423","-100.0","-100.0","6.529","6.142","-100.0"
"8.0","4.8","1055","1.0","30.307","12.891","13.021","8.434","2.82","2.172","3.007","12.264","-100.0","14.179","23.67","-100.0","6.444","6.112","-100.0"
"8.0","4.8","1056","1.0","30.544","12.976","12.943","8.486","2.898","1.776","2.932","12.304","26.21","14.189","23.276","-100.0","6.451","6.273","-100.0"
"8.0","4.8","1057","1.0","30.067","12.807","13.002","8.458","2.814","2.084","2.926","12.389","25.61","14.214","23.52","-100.0","6.448","6.259","-100.0"
"8.0","4.8","1058","1.0","-100.0","12.769","12.904","8.483","2.961","2.025","3.01","12.267","-100.0","14.217","-100.0","-100.0","6.373","6.098","-100.0"
"8.0","4.8","1059","1.0","30.232","12.866","13.002","8.43","2.817","1.967","2.963","12.295","26.319","14.061","23.866","-100.0","6.416","6.097","-100.0"
"8.0","4.8","1060","1.0","30.429","12.944","12.924","8.54","2.811","1.967","2.969","12.226","26.319","14.267","23.857","-100.0","6.454","6.2","-100.0"
"8.0","4.8","1061","1.0","-100.0","12.81","13.021","8.511","2.811","2.011","2.973","12.229","25.845","14.298","23.194","-100.0","6.491","6.215","-100.0"
"8.0","4.8","1062","1.0","30.42","12.904","12.904","8.514","2.851","1.82","3.01","12.226","26.313","14.226","22.807","-100.0","6.491","6.215","-100.0"
"8.0","4.8","1063","1.0","30.195","12.844","13.002","8.483","2.854","1.879","2.976","12.27","25.863","14.298","23.52","-100.0","6.451","6.2","-100.0"
"8.0","4.8","1064","1.0","30.707","13.023","12.982","8.568","2.876","1.952","2.898","12.392","26.21","14.226","23.82","-100.0","6.529","6.054","-100.0"
"8.0","4.8","1065","1.0","30.429","12.916","13.08","8.46","2.817","1.718","2.86","12.267","26.088","14.298","23.67","-100.0","6.454","6.142","-100.0"
"8.0","4.8","1066","1.0","30.429","13.091","12.904","8.368","2.961","1.893","2.941","12.226","26.169","14.289","23.82","-100.0","6.413","6.171","-100.0"
"8.0","4.8","1067","1.0","30.185","12.929","12.963","8.542","2.926","1.82","3.132","12.301","25.857","14.251","23.388","-100.0","6.448","6.273","-100.0"
"8.0","4.8","1068","1.0","29.848","12.785","-100.0","8.488","3.004","1.659","3.048","12.345","-100.0","14.176","23.194","-100.0","6.441","6.039","-100.0"
"8.0","4.8","1069","1.0","30.532","12.732","12.748","8.544","2.854","1.718","2.973","12.339","25.976","14.176","23.276","-100.0","6.438","6.185","-100.0"
"8.0","4.8","1070","1.0","30.195","13.023","12.65","8.462","2.811","2.011","2.973","12.348","26.201","14.295","23.388","-100.0","6.494","6.259","-100.0"
"8.0","4.8","1071","1.0","30.082","12.985","12.826","8.427","2.773","2.186","3.051","12.301","-100.0","14.251","23.632","-100.0","6.407","6.156","-100.0"
"8.0","4.8","1072","1.0","30.316","12.844","13.158","8.397","2.886","1.864","3.001","12.426","26.313","14.289","23.67","-100.0","6.526","6.2","-100.0"
"8.0","4.8","1073","1.0","30.663","12.882","12.943","8.401","2.854","2.084","3.094","12.267","26.088","14.336","23.51","-100.0","6.454","6.083","-100.0"
"8.0","4.8","1074","1.0","-100.0","12.769","12.982","8.448","2.779","-100.0","2.923","12.376","-100.0","14.336","-100.0","-100.0","6.416","6.229","-100.0"
"8.0","4.8","1075","1.0","30.063","12.844","13.021","8.514","2.889","2.142","2.935","12.423","25.498","14.295","-100.0","-100.0","6.532","6.156","-100.0"
"8.0","4.8","1076","1.0","30.185","12.991","13.06","8.493","2.817","1.967","2.863","12.376","26.201","14.312","23.623","-100.0","6.376","6.185","-100.0"
"8.0","4.8","1077","1.0","30.429","13.141","13.041","8.568","2.742","1.849","2.863","12.386","26.323","14.217","23.044","-100.0","6.454","6.156","-100.0"
"8.0","4.8","1078","1.0","30.185","12.741","13.002","8.512","2.736","2.084","2.894","12.348","26.088","14.217","23.388","-100.0","6.526","6.244","-100.0"
"8.0","4.8","1079","1.0","30.069","12.985","13.08","8.43","2.817","2.26","2.932","12.429","25.854","14.367","23.51","-100.0","6.532","6.127","-100.0"
"8.0","4.8","1080","1.0","30.073","12.982","13.002","8.514","2.892","2.172","2.898","12.389","26.088","14.301","23.745","-100.0","6.338","6.449","-100.0"
"8.0","4.8","1081","1.0","29.838","12.891","12.982","8.514","2.848","2.377","2.857","12.27","25.854","14.223","23.745","-100.0","6.476","6.332","-100.0"
"8.0","4.8","1082","1.0","30.776","12.945","12.982","8.458","2.729","1.996","2.773","12.339","26.445","14.37","23.276","-100.0","6.369","6.2","-100.0"
"8.0","4.8","1083","1.0","30.382","12.729","12.768","8.46","2.848","2.142","2.844","12.307","26.445","14.217","23.388","-100.0","6.41","6.215","-100.0"
"8.0","4.8","1084","1.0","30.663","12.804","13.08","8.401","2.926","2.289","2.932","12.301","-100.0","14.373","23.501","-100.0","6.401","6.435","-100.0"
"8.0","4.8","1085","1.0","30.541","12.854","13.041","8.622","2.776","2.26","2.813","12.345","25.976","14.264","23.266","-100.0","6.438","6.273","-100.0"
"8.0","4.8","1086","1.0","30.42","12.916","12.982","8.486","2.779","2.201","3.816","12.339","26.169","14.301","23.044","-100.0","6.438","6.2","-100.0"
"8.0","4.8","1087","1.0","-100.0","12.701","13.021","8.537","2.814","2.26","2.785","12.339","-100.0","14.214","-100.0","-100.0","6.413","6.2","-100.0"
"8.0","4.8","1088","1.0","29.919","12.907","13.178","8.43","2.848","2.216","2.857","12.389","25.976","14.373","23.398","-100.0","6.494","6.156","-100.0"
"8.0","4.8","1089","1.0","30.075","13.02","13.314","8.521","2.817","2.377","2.841","12.301","25.976","14.326","23.857","-100.0","6.535","6.185","-100.0"
"8.0","4.8","1090","1.0","30.073","12.916","13.217","8.427","2.779","2.26","2.848","12.389","26.169","14.223","23.657","-100.0","6.526","6.317","-100.0"
"8.0","4.8","1091","1.0","-100.0","12.819","12.904","8.362","2.848","-100.0","2.854","12.426","-100.0","14.267","-100.0","-100.0","6.451","6.376","-100.0"
"8.0","4.8","1092","1.0","29.951","12.991","13.021","8.43","2.923","2.304","2.891","12.301","25.857","14.373","-100.0","-100.0","6.526","6.361","-100.0"
"8.0","4.8","1093","1.0","30.195","12.785","13.099","8.394","2.701","2.333","3.01","12.301","25.62","14.254","23.982","-100.0","6.451","6.2","-100.0"
"8.0","4.8","1094","1.0","30.382","12.782","13.08","8.404","2.764","2.45","3.038","12.301","25.61","14.176","23.044","-100.0","6.451","6.273","-100.0"
"8.0","4.8","1095","1.0","30.073","12.991","13.197","8.373","2.808","2.318","2.941","12.501","25.857","14.254","23.51","-100.0","6.444","6.185","-100.0"
"8.0","4.8","1096","1.0","29.838","12.916","13.041","8.486","2.767","2.406","2.894","12.351","25.966","14.182","23.51","-100.0","6.413","6.361","-100.0"
"8.0","4.8","1097","1.0","-100.0","12.744","13.295","8.362","2.817","2.64","3.016","12.389","25.966","14.301","-100.0","-100.0","6.448","6.317","-100.0"
"8.0","4.8","1098","1.0","-100.0","12.769","13.119","8.277","2.729","2.362","2.973","12.301","25.741","14.176","22.582","-100.0","6.448","6.405","-100.0"
"8.0","4.8","1099","1.0","29.96","13.01","13.099","8.401","2.779","2.509","2.898","12.464","26.007","14.289","23.276","-100.0","6.494","6.259","-100.0"
"0.0","9.6","1100","0.0","25.545","8.604","8.588","7.155","11.004","5.971","5.944","10.201","22.104","7.92","14.919","-100.0","-0.697","-0.122","-100.0"
"0.0","9.6","1101","0.0","26.319","8.591","8.842","8.008","9.064","6.049","5.991","10.298","21.991","7.804","14.595","-100.0","-0.773","0.414","-100.0"
"0.0","9.6","1102","0.0","25.62","8.638","8.822","8.058","8.976","6.108","6.244","10.305","22.226","7.998","14.607","-100.0","-0.661","0.399","-100.0"
"0.0","9.6","1103","0.0","25.498","8.616","9.018","8.901","9.029","6.029","5.941","10.213","22.451","7.698","-100.0","-100.0","-0.63","-0.591","-100.0"
"0.0","9.6","1104","0.0","25.741","8.638","8.822","7.951","9.179","5.854","5.979","-100.0","22.451","7.82","14.126","-100.0","-0.626","0.326","-100.0"
"0.0","9.6","1105","0.0","26.098","8.676","8.783","8.476","9.179","6.127","5.948","10.201","22.563","7.858","14.604","-100.0","-0.626","-0.024","-100.0"
"0.0","9.6","1106","0.0","26.21","8.598","9.057","7.189","9.067","6.029","6.276","10.295","22.338","8.058","14.595","-100.0","-0.661","0.17","-100.0"
"0.0","9.6","1107","0.0","-100.0","8.604","8.998","9.02","9.179","6.108","6.148","-100.0","-100.0","7.804","-100.0","-100.0","-0.667","-0.337","-100.0"
"0.0","9.6","1108","0.0","25.854","8.479","8.881","9.108","9.136","5.834","6.294","10.158","21.87","7.923","14.36","-100.0","-0.689","-0.083","-100.0"
"0.0","9.6","1109","0.0","25.695","8.557","8.822","9.18","9.101","6.088","5.988","10.236","21.748","7.779","14.37","-100.0","-0.651","0.414","-100.0"
"0.0","9.6","1110","0.0","25.507","8.716","9.057","7.455","9.142","5.971","5.869","10.083","22.104","7.698","13.779","-100.0","-0.692","0.092","-100.0"
"0.0","9.6","1111","0.0","25.966","8.705","8.822","7.486","9.026","5.697","6.266","10.236","21.166","7.767","14.595","-100.0","-0.739","0.429","-100.0"
"0.0","9.6","1112","0.0","25.498","8.601","8.842","7.846","9.029","6.029","6.016","10.239","22.107","7.698","14.135","-100.0","-0.583","0.248","-100.0"
"0.0","9.6","1113","0.0","26.088","8.604","8.881","7.223","9.098","6.107","6.11","10.286","21.991","7.895","-100.0","-100.0","-0.626","0.546","-100.0"
"0.0","9.6","1114","0.0","25.385","8.791","8.939","7.729","9.104","5.893","6.054","10.267","21.957","8.058","14.482","-100.0","-0.787","-0.552","-100.0"
"0.0","9.6","1115","0.0","25.845","8.641","8.939","7.576","9.026","5.99","6.166","10.186","22.107","8.058","14.613","-100.0","-0.711","-0.728","-100.0"
"0.0","9.6","1116","0.0","25.16","8.629","8.803","7.467","9.098","5.912","5.913","10.126","22.104","7.858","14.135","-100.0","-0.661","0.326","-100.0"
"0.0","9.6","1117","0.0","-100.0","8.601","8.842","8.508","9.139","6.01","6.026","10.164","-100.0","7.939","-100.0","-100.0","-0.661","0.429","-100.0"
"0.0","9.6","1118","0.0","26.791","8.651","8.803","7.589","9.148","6.01","5.979","10.126","22.451","7.976","14.145","-100.0","-0.698","0.17","-100.0"
"0.0","9.6","1119","0.0","24.444","8.629","8.705","7.276","9.064","6.107","5.979","10.061","22.107","7.97","13.901","-100.0","-0.745","0.013","-100.0"
"0.0","9.6","1120","0.0","-100.0","8.679","9.115","7.736","9.223","5.873","5.876","9.914","-100.0","6.941","-100.0","-100.0","-0.514","0.111","-100.0"
"0.0","9.6","1121","0.0","26.169","8.638","8.92","7.536","9.061","5.873","6.279","10.201","22.257","7.876","14.282","-100.0","-0.669","-0.317","-100.0"
"0.0","9.6","1122","0.0","25.62","8.554","8.72","7.508","9.151","6.049","6.323","10.123","22.226","7.804","14.445","-100.0","-0.773","0.131","-100.0"
"0.0","9.6","1123","0.0","26.957","8.601","8.666","7.27","9.811","6.264","6.204","10.201","21.991","7.97","14.37","-100.0","-0.733","0.429","-100.0"
"0.0","9.6","1124","0.0","26.445","8.676","9.545","6.679","9.255","7.103","7.929","10.086","22.894","7.701","15.307","-100.0","-1.248","2.045","-100.0"
"0.0","9.6","1125","0.0","24.57","8.601","8.861","7.42","9.217","5.971","6.276","10.23","21.645","7.858","14.457","-100.0","-0.634","0.223","-100.0"
"0.0","9.6","1126","0.0","26.679","8.638","-100.0","7.148","9.017","5.99","6.304","10.051","22.419","8.095","-100.0","-100.0","-0.692","-0.171","-100.0"
"0.0","9.6","1127","0.0","-100.0","8.598","8.959","8.361","8.976","5.912","6.241","10.267","23.988","7.973","14.37","-100.0","-0.658","0.131","-100.0"
"0.0","9.6","1128","0.0","25.62","8.791","8.939","7.354","8.976","5.775","6.176","10.167","22.338","7.698","14.248","-100.0","-0.58","0.311","-100.0"
"0.0","9.6","1129","0.0","25.395","8.519","8.822","7.311","9.183","6.029","6.276","10.201","21.982","8.048","14.595","-100.0","-0.551","0.072","-100.0"
"0.0","9.6","1130","0.0","-100.0","8.638","8.803","7.97","9.142","5.951","6.019","10.117","-100.0","7.998","14.135","-100.0","-0.701","0.385","-100.0"
"0.0","9.6","1131","0.0","25.385","8.598","8.822","7.93","9.026","6.029","6.016","10.161","21.991","8.058","14.145","-100.0","-0.661","0.443","-100.0"
"0.0","9.6","1132","0.0","25.62","8.554","8.92","7.248","9.108","5.893","6.285","10.167","-100.0","7.901","-100.0","-100.0","-0.701","0.58","-100.0"
"0.0","9.6","1133","0.0","-100.0","8.663","8.842","7.808","9.111","5.932","6.294","10.186","-100.0","7.839","14.37","-100.0","-0.729","-0.884","-100.0"
"0.0","9.6","1134","0.0","26.079","8.754","8.861","8.642","9.145","5.0","6.323","10.305","22.226","7.898","13.891","-100.0","-0.692","0.531","-100.0"
"0.0","9.6","1135","0.0","25.545","8.563","9.037","8.086","8.976","5.951","5.948","10.164","22.104","7.979","14.379","-100.0","-0.651","-0.552","-100.0"
"0.0","9.6","1136","0.0","-100.0","8.754","8.666","7.345","9.023","5.717","6.423","10.12","-100.0","8.048","-100.0","-100.0","-0.655","0.541","-100.0"
"0.0","9.6","1137","0.0","-100.0","8.557","8.763","7.423","11.591","5.853","5.944","10.286","21.635","7.617","14.757","-100.0","-0.552","0.326","-100.0"
"0.0","9.6","1138","0.0","24.213","8.713","8.881","7.276","9.101","5.951","6.098","10.286","22.095","7.876","14.482","-100.0","-0.824","0.287","-100.0"
"0.0","9.6","1139","0.0","24.919","8.62","8.959","7.42","9.376","5.873","6.266","10.155","22.46","7.617","14.604","-100.0","-0.658","0.795","-100.0"
"0.0","9.6","1140","0.0","-100.0","8.516","8.842","8.011","10.279","5.893","6.244","10.126","-100.0","7.961","14.295","-100.0","-0.666","0.795","-100.0"
"0.0","9.6","1141","0.0","25.395","8.554","8.939","7.392","9.111","7.279","7.06","10.02","21.87","7.814","16.357","-100.0","0.438","1.293","-100.0"
"0.0","9.6","1142","0.0","26.319","8.516","9.135","9.28","9.304","6.166","5.863","10.555","22.46","7.586","14.595","-100.0","-0.433","0.189","-100.0"
"0.0","9.6","1143","0.0","-100.0","8.713","8.744","7.073","9.614","6.205","-100.0","11.548","-100.0","7.693","-100.0","-100.0","-0.651","0.458","-100.0"
"0.0","9.6","1144","0.0","26.007","8.604","8.861","7.18","9.139","6.186","5.988","10.117","21.757","7.79","14.604","-100.0","-0.77","0.472","-100.0"
"0.0","9.6","1145","0.0","25.741","8.554","8.822","7.429","9.101","6.147","6.276","10.164","22.226","7.661","14.257","-100.0","-0.692","0.092","-100.0"
"0.0","9.6","1146","0.0","27.27","8.632","9.057","8.201","8.948","5.99","6.273","10.208","22.807","7.801","-100.0","-100.0","-0.589","0.502","-100.0"
"0.0","9.6","1147","0.0","26.201","8.613","8.822","8.011","11.442","6.225","6.019","10.089","21.87","7.823","14.37","-100.0","-0.664","0.311","-100.0"
"0.0","9.6","1148","0.0","24.448","8.629","8.666","6.989","11.373","5.912","6.573","10.098","21.795","7.895","14.595","-100.0","-0.617","0.619","-100.0"
"0.0","9.6","1149","0.0","24.804","8.716","8.978","7.508","9.064","6.615","5.794","10.239","21.795","7.29","-100.0","-100.0","-0.964","1.395","-100.0"
"0.0","9.6","1150","1.0","22.104","7.979","9.042","6.57","9.77","7.26","8.083","10.764","23.266","6.886","13.31","-100.0","-0.14","3.095","-100.0"
"0.0","9.6","1151","1.0","26.557","7.816","9.193","6.754","9.926","6.615","6.919","11.279","24.223","6.595","16.02","-100.0","-0.776","-0.127","-100.0"
"0.0","9.6","1152","1.0","-100.0","7.879","8.959","7.64","9.567","6.381","-100.0","11.258","-100.0","6.936","-100.0","-100.0","-0.583","-0.127","-100.0"
"0.0","9.6","1153","1.0","25.966","7.691","8.959","6.301","9.304","6.264","6.345","10.539","22.807","6.57","14.604","-100.0","-0.77","-1.821","-100.0"
"0.0","9.6","1154","1.0","25.232","7.619","8.9","6.139","9.573","6.459","6.091","10.726","22.882","6.611","14.604","-100.0","-0.664","-2.075","-100.0"
"0.0","9.6","1155","1.0","24.919","7.741","9.096","6.258","9.492","6.42","6.094","10.673","22.257","6.729","14.126","-100.0","-0.723","-1.587","-100.0"
"0.0","9.6","1156","1.0","25.232","7.854","8.842","6.204","9.486","5.722","6.391","10.651","22.257","6.748","13.779","-100.0","-0.583","-0.884","-100.0"
"0.0","9.6","1157","1.0","-100.0","7.848","8.959","6.167","9.533","6.42","6.241","10.839","-100.0","6.679","-100.0","-100.0","-0.62","-2.446","-100.0"
"0.0","9.6","1158","1.0","25.232","7.616","8.998","6.167","9.526","6.205","6.401","10.726","22.882","6.845","14.145","-100.0","-0.514","-0.42","-100.0"
"0.0","9.6","1159","1.0","25.382","7.826","8.764","6.329","9.448","6.439","6.294","10.833","22.419","6.717","14.36","-100.0","-0.651","-1.567","-100.0"
"0.0","9.6","1160","1.0","-100.0","7.774","9.096","6.129","9.451","6.478","6.279","10.889","-100.0","6.686","14.257","-100.0","-0.733","-1.665","-100.0"
"0.0","9.6","1161","1.0","25.232","7.891","8.959","6.086","9.492","6.205","6.391","10.764","22.732","6.533","13.32","-100.0","-0.658","-1.275","-100.0"
"0.0","9.6","1162","1.0","25.545","7.735","8.959","6.258","9.533","6.361","6.266","10.436","22.719","6.642","14.023","-100.0","-0.551","-1.216","-100.0"
"0.0","9.6","1163","1.0","-100.0","7.704","9.037","6.289","9.533","6.556","6.185","10.714","-100.0","6.689","-100.0","-100.0","-0.658","-1.099","-100.0"
"0.0","9.6","1164","1.0","25.545","7.729","8.979","6.254","9.414","6.244","6.185","10.473","22.685","6.754","13.657","-100.0","-0.701","-2.798","-100.0"
"0.0","9.6","1165","1.0","25.62","7.779","9.057","6.198","9.501","6.361","5.979","10.939","22.419","6.798","14.607","-100.0","-0.58","-2.29","-100.0"
